name,last_modified,size
VNP02DNB.A2017273.mosaic.002.2022181125309.sggscs_000501803195.scan_state_flags.hdf,2022-06-30 13:11,40843
VNP02DNB.A2017274.mosaic.002.2022181125429.sgmcgs_000501803195.DNB_observations-DNB_observations.tif,2022-06-30 13:11,2115272
VNP02DNB.A2017274.mosaic.002.2022181125429.sgmcgs_000501803195.DNB_quality_flags-DNB_quality_flags.tif,2022-06-30 13:11,1060328
VNP02DNB.A2017274.mosaic.002.2022181125429.sgmcgscs_000501803195.ev_mid_time.hdf,2022-06-30 13:11,40841
VNP02DNB.A2017274.mosaic.002.2022181125429.sgmcgscs_000501803195.scan_end_time.hdf,2022-06-30 13:11,40843
VNP02DNB.A2017274.mosaic.002.2022181125429.sgmcgscs_000501803195.scan_quality_flags.hdf,2022-06-30 13:11,40848
VNP02DNB.A2017274.mosaic.002.2022181125429.sgmcgscs_000501803195.scan_start_time.hdf,2022-06-30 13:11,40845
VNP02DNB.A2017274.mosaic.002.2022181125429.sgmcgscs_000501803195.scan_state_flags.hdf,2022-06-30 13:11,40846
VNP02DNB.A2017275.mosaic.002.2022181125517.sgmcgs_000501803195.DNB_observations-DNB_observations.tif,2022-06-30 13:11,2115272
VNP02DNB.A2017275.mosaic.002.2022181125517.sgmcgs_000501803195.DNB_quality_flags-DNB_quality_flags.tif,2022-06-30 13:11,1060328
VNP02DNB.A2017275.mosaic.002.2022181125517.sgmcgscs_000501803195.ev_mid_time.hdf,2022-06-30 13:11,40841
VNP02DNB.A2017275.mosaic.002.2022181125517.sgmcgscs_000501803195.scan_end_time.hdf,2022-06-30 13:11,40843
VNP02DNB.A2017275.mosaic.002.2022181125517.sgmcgscs_000501803195.scan_quality_flags.hdf,2022-06-30 13:11,40848
VNP02DNB.A2017275.mosaic.002.2022181125517.sgmcgscs_000501803195.scan_start_time.hdf,2022-06-30 13:11,40845
VNP02DNB.A2017275.mosaic.002.2022181125517.sgmcgscs_000501803195.scan_state_flags.hdf,2022-06-30 13:11,40846
VNP02DNB.A2017276.mosaic.002.2022181130034.sgmcgs_000501803195.DNB_observations-DNB_observations.tif,2022-06-30 13:11,2115272
VNP02DNB.A2017276.mosaic.002.2022181130034.sgmcgs_000501803195.DNB_quality_flags-DNB_quality_flags.tif,2022-06-30 13:11,1060328
VNP02DNB.A2017276.mosaic.002.2022181130034.sgmcgscs_000501803195.ev_mid_time.hdf,2022-06-30 13:11,40841
VNP02DNB.A2017276.mosaic.002.2022181130034.sgmcgscs_000501803195.scan_end_time.hdf,2022-06-30 13:11,40843
VNP02DNB.A2017276.mosaic.002.2022181130034.sgmcgscs_000501803195.scan_quality_flags.hdf,2022-06-30 13:11,40848
VNP02DNB.A2017276.mosaic.002.2022181130034.sgmcgscs_000501803195.scan_start_time.hdf,2022-06-30 13:11,40845
VNP02DNB.A2017276.mosaic.002.2022181130034.sgmcgscs_000501803195.scan_state_flags.hdf,2022-06-30 13:11,40846
VNP02DNB.A2017277.mosaic.002.2022181125255.sggs_000501803195.DNB_observations-DNB_observations.tif,2022-06-30 13:11,2115272
VNP02DNB.A2017277.mosaic.002.2022181125255.sggs_000501803195.DNB_quality_flags-DNB_quality_flags.tif,2022-06-30 13:11,1060328
VNP02DNB.A2017277.mosaic.002.2022181125255.sggscs_000501803195.ev_mid_time.hdf,2022-06-30 13:11,40837
VNP02DNB.A2017277.mosaic.002.2022181125255.sggscs_000501803195.scan_end_time.hdf,2022-06-30 13:11,40839
VNP02DNB.A2017277.mosaic.002.2022181125255.sggscs_000501803195.scan_quality_flags.hdf,2022-06-30 13:11,40844
VNP02DNB.A2017277.mosaic.002.2022181125255.sggscs_000501803195.scan_start_time.hdf,2022-06-30 13:11,40841
VNP02DNB.A2017277.mosaic.002.2022181125255.sggscs_000501803195.scan_state_flags.hdf,2022-06-30 13:11,40842
VNP02DNB.A2017278.mosaic.002.2022181125407.sggs_000501803195.DNB_observations-DNB_observations.tif,2022-06-30 13:11,2115272
VNP02DNB.A2017278.mosaic.002.2022181125407.sggs_000501803195.DNB_quality_flags-DNB_quality_flags.tif,2022-06-30 13:11,1060328
VNP02DNB.A2017278.mosaic.002.2022181125407.sggscs_000501803195.ev_mid_time.hdf,2022-06-30 13:11,40838
VNP02DNB.A2017278.mosaic.002.2022181125407.sggscs_000501803195.scan_end_time.hdf,2022-06-30 13:11,40840
VNP02DNB.A2017278.mosaic.002.2022181125407.sggscs_000501803195.scan_quality_flags.hdf,2022-06-30 13:11,40845
VNP02DNB.A2017278.mosaic.002.2022181125407.sggscs_000501803195.scan_start_time.hdf,2022-06-30 13:11,40842
VNP02DNB.A2017278.mosaic.002.2022181125407.sggscs_000501803195.scan_state_flags.hdf,2022-06-30 13:11,40843
VNP02DNB.A2017279.mosaic.002.2022181125400.sgmcgs_000501803195.DNB_observations-DNB_observations.tif,2022-06-30 13:11,2115272
VNP02DNB.A2017279.mosaic.002.2022181125400.sgmcgs_000501803195.DNB_quality_flags-DNB_quality_flags.tif,2022-06-30 13:11,1060328
VNP02DNB.A2017279.mosaic.002.2022181125400.sgmcgscs_000501803195.ev_mid_time.hdf,2022-06-30 13:11,40841
VNP02DNB.A2017279.mosaic.002.2022181125400.sgmcgscs_000501803195.scan_end_time.hdf,2022-06-30 13:11,40843
VNP02DNB.A2017279.mosaic.002.2022181125400.sgmcgscs_000501803195.scan_quality_flags.hdf,2022-06-30 13:11,40848
VNP02DNB.A2017279.mosaic.002.2022181125400.sgmcgscs_000501803195.scan_start_time.hdf,2022-06-30 13:11,40845
VNP02DNB.A2017279.mosaic.002.2022181125400.sgmcgscs_000501803195.scan_state_flags.hdf,2022-06-30 13:11,40846
VNP02DNB.A2017280.mosaic.002.2022181125221.sgmcgs_000501803195.DNB_observations-DNB_observations.tif,2022-06-30 13:11,2115272
VNP02DNB.A2017280.mosaic.002.2022181125221.sgmcgs_000501803195.DNB_quality_flags-DNB_quality_flags.tif,2022-06-30 13:11,1060328
VNP02DNB.A2017280.mosaic.002.2022181125221.sgmcgscs_000501803195.ev_mid_time.hdf,2022-06-30 13:11,40842
VNP02DNB.A2017280.mosaic.002.2022181125221.sgmcgscs_000501803195.scan_end_time.hdf,2022-06-30 13:11,40844
VNP02DNB.A2017280.mosaic.002.2022181125221.sgmcgscs_000501803195.scan_quality_flags.hdf,2022-06-30 13:11,40849
VNP02DNB.A2017280.mosaic.002.2022181125221.sgmcgscs_000501803195.scan_start_time.hdf,2022-06-30 13:11,40846
VNP02DNB.A2017280.mosaic.002.2022181125221.sgmcgscs_000501803195.scan_state_flags.hdf,2022-06-30 13:11,40847
VNP02DNB.A2017281.mosaic.002.2022181125331.sgmcgs_000501803195.DNB_observations-DNB_observations.tif,2022-06-30 13:11,2115272
VNP02DNB.A2017281.mosaic.002.2022181125331.sgmcgs_000501803195.DNB_quality_flags-DNB_quality_flags.tif,2022-06-30 13:11,1060328
VNP02DNB.A2017281.mosaic.002.2022181125331.sgmcgscs_000501803195.ev_mid_time.hdf,2022-06-30 13:11,40841
VNP02DNB.A2017281.mosaic.002.2022181125331.sgmcgscs_000501803195.scan_end_time.hdf,2022-06-30 13:11,40843
VNP02DNB.A2017281.mosaic.002.2022181125331.sgmcgscs_000501803195.scan_quality_flags.hdf,2022-06-30 13:11,40848
VNP02DNB.A2017281.mosaic.002.2022181125331.sgmcgscs_000501803195.scan_start_time.hdf,2022-06-30 13:11,40845
VNP02DNB.A2017281.mosaic.002.2022181125331.sgmcgscs_000501803195.scan_state_flags.hdf,2022-06-30 13:11,40846
VNP02DNB.A2017282.mosaic.002.2022181125126.sgmcgs_000501803195.DNB_observations-DNB_observations.tif,2022-06-30 13:11,2115272
VNP02DNB.A2017282.mosaic.002.2022181125126.sgmcgs_000501803195.DNB_quality_flags-DNB_quality_flags.tif,2022-06-30 13:11,1060328
VNP02DNB.A2017282.mosaic.002.2022181125126.sgmcgscs_000501803195.ev_mid_time.hdf,2022-06-30 13:11,40841
VNP02DNB.A2017282.mosaic.002.2022181125126.sgmcgscs_000501803195.scan_end_time.hdf,2022-06-30 13:11,40843
VNP02DNB.A2017282.mosaic.002.2022181125126.sgmcgscs_000501803195.scan_quality_flags.hdf,2022-06-30 13:11,40848
VNP02DNB.A2017282.mosaic.002.2022181125126.sgmcgscs_000501803195.scan_start_time.hdf,2022-06-30 13:11,40845
VNP02DNB.A2017282.mosaic.002.2022181125126.sgmcgscs_000501803195.scan_state_flags.hdf,2022-06-30 13:11,40846
VNP02DNB.A2017283.mosaic.002.2022181125315.sggs_000501803195.DNB_observations-DNB_observations.tif,2022-06-30 13:11,2115272
VNP02DNB.A2017283.mosaic.002.2022181125315.sggs_000501803195.DNB_quality_flags-DNB_quality_flags.tif,2022-06-30 13:11,1060328
VNP02DNB.A2017283.mosaic.002.2022181125315.sggscs_000501803195.ev_mid_time.hdf,2022-06-30 13:11,40837
VNP02DNB.A2017283.mosaic.002.2022181125315.sggscs_000501803195.scan_end_time.hdf,2022-06-30 13:11,40839
VNP02DNB.A2017283.mosaic.002.2022181125315.sggscs_000501803195.scan_quality_flags.hdf,2022-06-30 13:11,40844
VNP02DNB.A2017283.mosaic.002.2022181125315.sggscs_000501803195.scan_start_time.hdf,2022-06-30 13:11,40841
VNP02DNB.A2017283.mosaic.002.2022181125315.sggscs_000501803195.scan_state_flags.hdf,2022-06-30 13:11,40842
VNP02DNB.A2017284.mosaic.002.2022181124938.sgmcgs_000501803195.DNB_observations-DNB_observations.tif,2022-06-30 13:11,2115272
VNP02DNB.A2017284.mosaic.002.2022181124938.sgmcgs_000501803195.DNB_quality_flags-DNB_quality_flags.tif,2022-06-30 13:11,1060328
VNP02DNB.A2017284.mosaic.002.2022181124938.sgmcgscs_000501803195.ev_mid_time.hdf,2022-06-30 13:11,40842
VNP02DNB.A2017284.mosaic.002.2022181124938.sgmcgscs_000501803195.scan_end_time.hdf,2022-06-30 13:11,40844
VNP02DNB.A2017284.mosaic.002.2022181124938.sgmcgscs_000501803195.scan_quality_flags.hdf,2022-06-30 13:11,40849
VNP02DNB.A2017284.mosaic.002.2022181124938.sgmcgscs_000501803195.scan_start_time.hdf,2022-06-30 13:11,40846
VNP02DNB.A2017284.mosaic.002.2022181124938.sgmcgscs_000501803195.scan_state_flags.hdf,2022-06-30 13:11,40847
VNP02DNB.A2017285.mosaic.002.2022181125351.sgmcgs_000501803195.DNB_observations-DNB_observations.tif,2022-06-30 13:11,2115272
VNP02DNB.A2017285.mosaic.002.2022181125351.sgmcgs_000501803195.DNB_quality_flags-DNB_quality_flags.tif,2022-06-30 13:11,1060328
VNP02DNB.A2017285.mosaic.002.2022181125351.sgmcgscs_000501803195.ev_mid_time.hdf,2022-06-30 13:11,40842
VNP02DNB.A2017285.mosaic.002.2022181125351.sgmcgscs_000501803195.scan_end_time.hdf,2022-06-30 13:11,40844
VNP02DNB.A2017285.mosaic.002.2022181125351.sgmcgscs_000501803195.scan_quality_flags.hdf,2022-06-30 13:11,40849
VNP02DNB.A2017285.mosaic.002.2022181125351.sgmcgscs_000501803195.scan_start_time.hdf,2022-06-30 13:11,40846
VNP02DNB.A2017285.mosaic.002.2022181125351.sgmcgscs_000501803195.scan_state_flags.hdf,2022-06-30 13:11,40847
VNP02DNB.A2017286.mosaic.002.2022181124933.sgmcgs_000501803195.DNB_observations-DNB_observations.tif,2022-06-30 13:11,2115272
VNP02DNB.A2017286.mosaic.002.2022181124933.sgmcgs_000501803195.DNB_quality_flags-DNB_quality_flags.tif,2022-06-30 13:11,1060328
VNP02DNB.A2017286.mosaic.002.2022181124933.sgmcgscs_000501803195.ev_mid_time.hdf,2022-06-30 13:11,40842
VNP02DNB.A2017286.mosaic.002.2022181124933.sgmcgscs_000501803195.scan_end_time.hdf,2022-06-30 13:11,40844
VNP02DNB.A2017286.mosaic.002.2022181124933.sgmcgscs_000501803195.scan_quality_flags.hdf,2022-06-30 13:11,40849
VNP02DNB.A2017286.mosaic.002.2022181124933.sgmcgscs_000501803195.scan_start_time.hdf,2022-06-30 13:11,40846
VNP02DNB.A2017286.mosaic.002.2022181124933.sgmcgscs_000501803195.scan_state_flags.hdf,2022-06-30 13:11,40847
VNP02DNB.A2017287.mosaic.002.2022181124745.sgmcgs_000501803195.DNB_observations-DNB_observations.tif,2022-06-30 13:11,2115272
VNP02DNB.A2017287.mosaic.002.2022181124745.sgmcgs_000501803195.DNB_quality_flags-DNB_quality_flags.tif,2022-06-30 13:11,1060328
VNP02DNB.A2017287.mosaic.002.2022181124745.sgmcgscs_000501803195.ev_mid_time.hdf,2022-06-30 13:11,40841
VNP02DNB.A2017287.mosaic.002.2022181124745.sgmcgscs_000501803195.scan_end_time.hdf,2022-06-30 13:11,40843
VNP02DNB.A2017287.mosaic.002.2022181124745.sgmcgscs_000501803195.scan_quality_flags.hdf,2022-06-30 13:11,40848
VNP02DNB.A2017287.mosaic.002.2022181124745.sgmcgscs_000501803195.scan_start_time.hdf,2022-06-30 13:11,40845
VNP02DNB.A2017287.mosaic.002.2022181124745.sgmcgscs_000501803195.scan_state_flags.hdf,2022-06-30 13:11,40846
VNP02DNB.A2017288.mosaic.002.2022181125834.sggs_000501803195.DNB_observations-DNB_observations.tif,2022-06-30 13:11,2115272
VNP02DNB.A2017288.mosaic.002.2022181125834.sggs_000501803195.DNB_quality_flags-DNB_quality_flags.tif,2022-06-30 13:11,1060328
VNP02DNB.A2017288.mosaic.002.2022181125834.sggscs_000501803195.ev_mid_time.hdf,2022-06-30 13:11,40837
VNP02DNB.A2017288.mosaic.002.2022181125834.sggscs_000501803195.scan_end_time.hdf,2022-06-30 13:11,40839
VNP02DNB.A2017288.mosaic.002.2022181125834.sggscs_000501803195.scan_quality_flags.hdf,2022-06-30 13:11,40844
VNP02DNB.A2017288.mosaic.002.2022181125834.sggscs_000501803195.scan_start_time.hdf,2022-06-30 13:11,40841
VNP02DNB.A2017288.mosaic.002.2022181125834.sggscs_000501803195.scan_state_flags.hdf,2022-06-30 13:11,40842
VNP02DNB.A2017289.mosaic.002.2022181124902.sggs_000501803195.DNB_observations-DNB_observations.tif,2022-06-30 13:11,2115272
VNP02DNB.A2017289.mosaic.002.2022181124902.sggs_000501803195.DNB_quality_flags-DNB_quality_flags.tif,2022-06-30 13:11,1060328
VNP02DNB.A2017289.mosaic.002.2022181124902.sggscs_000501803195.ev_mid_time.hdf,2022-06-30 13:11,40838
VNP02DNB.A2017289.mosaic.002.2022181124902.sggscs_000501803195.scan_end_time.hdf,2022-06-30 13:11,40840
VNP02DNB.A2017289.mosaic.002.2022181124902.sggscs_000501803195.scan_quality_flags.hdf,2022-06-30 13:11,40845
VNP02DNB.A2017289.mosaic.002.2022181124902.sggscs_000501803195.scan_start_time.hdf,2022-06-30 13:11,40842
VNP02DNB.A2017289.mosaic.002.2022181124902.sggscs_000501803195.scan_state_flags.hdf,2022-06-30 13:11,40843
VNP02DNB.A2017290.mosaic.002.2022181130008.sgmcgs_000501803195.DNB_observations-DNB_observations.tif,2022-06-30 13:11,2115272
VNP02DNB.A2017290.mosaic.002.2022181130008.sgmcgs_000501803195.DNB_quality_flags-DNB_quality_flags.tif,2022-06-30 13:11,1060328
VNP02DNB.A2017290.mosaic.002.2022181130008.sgmcgscs_000501803195.ev_mid_time.hdf,2022-06-30 13:11,40841
VNP02DNB.A2017290.mosaic.002.2022181130008.sgmcgscs_000501803195.scan_end_time.hdf,2022-06-30 13:11,40843
VNP02DNB.A2017290.mosaic.002.2022181130008.sgmcgscs_000501803195.scan_quality_flags.hdf,2022-06-30 13:11,40848
VNP02DNB.A2017290.mosaic.002.2022181130008.sgmcgscs_000501803195.scan_start_time.hdf,2022-06-30 13:11,40845
VNP02DNB.A2017290.mosaic.002.2022181130008.sgmcgscs_000501803195.scan_state_flags.hdf,2022-06-30 13:11,40846
VNP02DNB.A2017291.mosaic.002.2022181130315.sgmcgs_000501803195.DNB_observations-DNB_observations.tif,2022-06-30 13:11,2115272
VNP02DNB.A2017291.mosaic.002.2022181130315.sgmcgs_000501803195.DNB_quality_flags-DNB_quality_flags.tif,2022-06-30 13:11,1060328
VNP02DNB.A2017291.mosaic.002.2022181130315.sgmcgscs_000501803195.ev_mid_time.hdf,2022-06-30 13:11,40841
VNP02DNB.A2017291.mosaic.002.2022181130315.sgmcgscs_000501803195.scan_end_time.hdf,2022-06-30 13:11,40843
VNP02DNB.A2017291.mosaic.002.2022181130315.sgmcgscs_000501803195.scan_quality_flags.hdf,2022-06-30 13:11,40848
VNP02DNB.A2017291.mosaic.002.2022181130315.sgmcgscs_000501803195.scan_start_time.hdf,2022-06-30 13:11,40845
VNP02DNB.A2017291.mosaic.002.2022181130315.sgmcgscs_000501803195.scan_state_flags.hdf,2022-06-30 13:11,40846
VNP02DNB.A2017292.mosaic.002.2022181125517.sgmcgs_000501803195.DNB_observations-DNB_observations.tif,2022-06-30 13:11,2115272
VNP02DNB.A2017292.mosaic.002.2022181125517.sgmcgs_000501803195.DNB_quality_flags-DNB_quality_flags.tif,2022-06-30 13:11,1060328
VNP02DNB.A2017292.mosaic.002.2022181125517.sgmcgscs_000501803195.ev_mid_time.hdf,2022-06-30 13:11,40842
VNP02DNB.A2017292.mosaic.002.2022181125517.sgmcgscs_000501803195.scan_end_time.hdf,2022-06-30 13:11,40844
VNP02DNB.A2017292.mosaic.002.2022181125517.sgmcgscs_000501803195.scan_quality_flags.hdf,2022-06-30 13:11,40849
VNP02DNB.A2017292.mosaic.002.2022181125517.sgmcgscs_000501803195.scan_start_time.hdf,2022-06-30 13:11,40846
VNP02DNB.A2017292.mosaic.002.2022181125517.sgmcgscs_000501803195.scan_state_flags.hdf,2022-06-30 13:11,40847
VNP02DNB.A2017293.mosaic.002.2022181124847.sggs_000501803195.DNB_observations-DNB_observations.tif,2022-06-30 13:11,2115272
VNP02DNB.A2017293.mosaic.002.2022181124847.sggs_000501803195.DNB_quality_flags-DNB_quality_flags.tif,2022-06-30 13:11,1060328
VNP02DNB.A2017293.mosaic.002.2022181124847.sggscs_000501803195.ev_mid_time.hdf,2022-06-30 13:11,40837
VNP02DNB.A2017293.mosaic.002.2022181124847.sggscs_000501803195.scan_end_time.hdf,2022-06-30 13:11,40839
VNP02DNB.A2017293.mosaic.002.2022181124847.sggscs_000501803195.scan_quality_flags.hdf,2022-06-30 13:11,40844
VNP02DNB.A2017293.mosaic.002.2022181124847.sggscs_000501803195.scan_start_time.hdf,2022-06-30 13:11,40841
VNP02DNB.A2017293.mosaic.002.2022181124847.sggscs_000501803195.scan_state_flags.hdf,2022-06-30 13:11,40842
VNP02DNB.A2017294.mosaic.002.2022181125542.sggs_000501803195.DNB_observations-DNB_observations.tif,2022-06-30 13:11,2115272
VNP02DNB.A2017294.mosaic.002.2022181125542.sggs_000501803195.DNB_quality_flags-DNB_quality_flags.tif,2022-06-30 13:11,1060328
VNP02DNB.A2017294.mosaic.002.2022181125542.sggscs_000501803195.ev_mid_time.hdf,2022-06-30 13:11,40836
VNP02DNB.A2017294.mosaic.002.2022181125542.sggscs_000501803195.scan_end_time.hdf,2022-06-30 13:11,40838
VNP02DNB.A2017294.mosaic.002.2022181125542.sggscs_000501803195.scan_quality_flags.hdf,2022-06-30 13:11,40843
VNP02DNB.A2017294.mosaic.002.2022181125542.sggscs_000501803195.scan_start_time.hdf,2022-06-30 13:11,40840
VNP02DNB.A2017294.mosaic.002.2022181125542.sggscs_000501803195.scan_state_flags.hdf,2022-06-30 13:11,40841
VNP02DNB.A2017295.mosaic.002.2022181125859.sgmcgs_000501803195.DNB_observations-DNB_observations.tif,2022-06-30 13:11,2115272
VNP02DNB.A2017295.mosaic.002.2022181125859.sgmcgs_000501803195.DNB_quality_flags-DNB_quality_flags.tif,2022-06-30 13:11,1060328
VNP02DNB.A2017295.mosaic.002.2022181125859.sgmcgscs_000501803195.ev_mid_time.hdf,2022-06-30 13:11,40841
VNP02DNB.A2017295.mosaic.002.2022181125859.sgmcgscs_000501803195.scan_end_time.hdf,2022-06-30 13:11,40843
VNP02DNB.A2017295.mosaic.002.2022181125859.sgmcgscs_000501803195.scan_quality_flags.hdf,2022-06-30 13:11,40848
VNP02DNB.A2017295.mosaic.002.2022181125859.sgmcgscs_000501803195.scan_start_time.hdf,2022-06-30 13:11,40845
VNP02DNB.A2017295.mosaic.002.2022181125859.sgmcgscs_000501803195.scan_state_flags.hdf,2022-06-30 13:11,40846
VNP02DNB.A2017296.mosaic.002.2022181125034.sgmcgs_000501803195.DNB_observations-DNB_observations.tif,2022-06-30 13:11,2115272
VNP02DNB.A2017296.mosaic.002.2022181125034.sgmcgs_000501803195.DNB_quality_flags-DNB_quality_flags.tif,2022-06-30 13:11,1060328
VNP02DNB.A2017296.mosaic.002.2022181125034.sgmcgscs_000501803195.ev_mid_time.hdf,2022-06-30 13:11,40842
VNP02DNB.A2017296.mosaic.002.2022181125034.sgmcgscs_000501803195.scan_end_time.hdf,2022-06-30 13:11,40844
VNP02DNB.A2017296.mosaic.002.2022181125034.sgmcgscs_000501803195.scan_quality_flags.hdf,2022-06-30 13:11,40849
VNP02DNB.A2017296.mosaic.002.2022181125034.sgmcgscs_000501803195.scan_start_time.hdf,2022-06-30 13:11,40846
VNP02DNB.A2017296.mosaic.002.2022181125034.sgmcgscs_000501803195.scan_state_flags.hdf,2022-06-30 13:11,40847
VNP02DNB.A2017297.mosaic.002.2022181125524.sgmcgs_000501803195.DNB_observations-DNB_observations.tif,2022-06-30 13:11,2115272
VNP02DNB.A2017297.mosaic.002.2022181125524.sgmcgs_000501803195.DNB_quality_flags-DNB_quality_flags.tif,2022-06-30 13:11,1060328
VNP02DNB.A2017297.mosaic.002.2022181125524.sgmcgscs_000501803195.ev_mid_time.hdf,2022-06-30 13:11,40842
VNP02DNB.A2017297.mosaic.002.2022181125524.sgmcgscs_000501803195.scan_end_time.hdf,2022-06-30 13:11,40844
VNP02DNB.A2017297.mosaic.002.2022181125524.sgmcgscs_000501803195.scan_quality_flags.hdf,2022-06-30 13:11,40849
VNP02DNB.A2017297.mosaic.002.2022181125524.sgmcgscs_000501803195.scan_start_time.hdf,2022-06-30 13:11,40846
VNP02DNB.A2017297.mosaic.002.2022181125524.sgmcgscs_000501803195.scan_state_flags.hdf,2022-06-30 13:11,40847
VNP02DNB.A2017298.mosaic.002.2022181125258.sgmcgs_000501803195.DNB_observations-DNB_observations.tif,2022-06-30 13:11,2115272
VNP02DNB.A2017298.mosaic.002.2022181125258.sgmcgs_000501803195.DNB_quality_flags-DNB_quality_flags.tif,2022-06-30 13:11,1060328
VNP02DNB.A2017298.mosaic.002.2022181125258.sgmcgscs_000501803195.ev_mid_time.hdf,2022-06-30 13:11,40842
VNP02DNB.A2017298.mosaic.002.2022181125258.sgmcgscs_000501803195.scan_end_time.hdf,2022-06-30 13:11,40844
VNP02DNB.A2017298.mosaic.002.2022181125258.sgmcgscs_000501803195.scan_quality_flags.hdf,2022-06-30 13:11,40849
VNP02DNB.A2017298.mosaic.002.2022181125258.sgmcgscs_000501803195.scan_start_time.hdf,2022-06-30 13:11,40846
VNP02DNB.A2017298.mosaic.002.2022181125258.sgmcgscs_000501803195.scan_state_flags.hdf,2022-06-30 13:11,40847
VNP02DNB.A2017299.mosaic.002.2022181125323.sggs_000501803195.DNB_observations-DNB_observations.tif,2022-06-30 13:11,2115272
VNP02DNB.A2017299.mosaic.002.2022181125323.sggs_000501803195.DNB_quality_flags-DNB_quality_flags.tif,2022-06-30 13:11,1060328
VNP02DNB.A2017299.mosaic.002.2022181125323.sggscs_000501803195.ev_mid_time.hdf,2022-06-30 13:11,40837
VNP02DNB.A2017299.mosaic.002.2022181125323.sggscs_000501803195.scan_end_time.hdf,2022-06-30 13:11,40839
VNP02DNB.A2017299.mosaic.002.2022181125323.sggscs_000501803195.scan_quality_flags.hdf,2022-06-30 13:11,40844
VNP02DNB.A2017299.mosaic.002.2022181125323.sggscs_000501803195.scan_start_time.hdf,2022-06-30 13:11,40841
VNP02DNB.A2017299.mosaic.002.2022181125323.sggscs_000501803195.scan_state_flags.hdf,2022-06-30 13:11,40842
VNP02DNB.A2017300.mosaic.002.2022181125355.sgmcgs_000501803195.DNB_observations-DNB_observations.tif,2022-06-30 13:11,2115272
VNP02DNB.A2017300.mosaic.002.2022181125355.sgmcgs_000501803195.DNB_quality_flags-DNB_quality_flags.tif,2022-06-30 13:11,1060328
VNP02DNB.A2017300.mosaic.002.2022181125355.sgmcgscs_000501803195.ev_mid_time.hdf,2022-06-30 13:11,40841
VNP02DNB.A2017300.mosaic.002.2022181125355.sgmcgscs_000501803195.scan_end_time.hdf,2022-06-30 13:11,40843
VNP02DNB.A2017300.mosaic.002.2022181125355.sgmcgscs_000501803195.scan_quality_flags.hdf,2022-06-30 13:11,40848
VNP02DNB.A2017300.mosaic.002.2022181125355.sgmcgscs_000501803195.scan_start_time.hdf,2022-06-30 13:11,40845
VNP02DNB.A2017300.mosaic.002.2022181125355.sgmcgscs_000501803195.scan_state_flags.hdf,2022-06-30 13:11,40846
VNP02DNB.A2017301.mosaic.002.2022181125531.sgmcgs_000501803195.DNB_observations-DNB_observations.tif,2022-06-30 13:11,2115272
VNP02DNB.A2017301.mosaic.002.2022181125531.sgmcgs_000501803195.DNB_quality_flags-DNB_quality_flags.tif,2022-06-30 13:11,1060328
VNP02DNB.A2017301.mosaic.002.2022181125531.sgmcgscs_000501803195.ev_mid_time.hdf,2022-06-30 13:11,40842
VNP02DNB.A2017301.mosaic.002.2022181125531.sgmcgscs_000501803195.scan_end_time.hdf,2022-06-30 13:11,40844
VNP02DNB.A2017301.mosaic.002.2022181125531.sgmcgscs_000501803195.scan_quality_flags.hdf,2022-06-30 13:11,40849
VNP02DNB.A2017301.mosaic.002.2022181125531.sgmcgscs_000501803195.scan_start_time.hdf,2022-06-30 13:11,40846
VNP02DNB.A2017301.mosaic.002.2022181125531.sgmcgscs_000501803195.scan_state_flags.hdf,2022-06-30 13:11,40847
VNP02DNB.A2017302.mosaic.002.2022181124659.sgmcgs_000501803195.DNB_observations-DNB_observations.tif,2022-06-30 13:11,2115272
VNP02DNB.A2017302.mosaic.002.2022181124659.sgmcgs_000501803195.DNB_quality_flags-DNB_quality_flags.tif,2022-06-30 13:11,1060328
VNP02DNB.A2017302.mosaic.002.2022181124659.sgmcgscs_000501803195.ev_mid_time.hdf,2022-06-30 13:11,40842
VNP02DNB.A2017302.mosaic.002.2022181124659.sgmcgscs_000501803195.scan_end_time.hdf,2022-06-30 13:11,40844
VNP02DNB.A2017302.mosaic.002.2022181124659.sgmcgscs_000501803195.scan_quality_flags.hdf,2022-06-30 13:11,40849
VNP02DNB.A2017302.mosaic.002.2022181124659.sgmcgscs_000501803195.scan_start_time.hdf,2022-06-30 13:11,40846
VNP02DNB.A2017302.mosaic.002.2022181124659.sgmcgscs_000501803195.scan_state_flags.hdf,2022-06-30 13:11,40847
VNP02DNB.A2017303.mosaic.002.2022181125420.sgmcgs_000501803195.DNB_observations-DNB_observations.tif,2022-06-30 13:11,2115272
VNP02DNB.A2017303.mosaic.002.2022181125420.sgmcgs_000501803195.DNB_quality_flags-DNB_quality_flags.tif,2022-06-30 13:11,1060328
VNP02DNB.A2017303.mosaic.002.2022181125420.sgmcgscs_000501803195.ev_mid_time.hdf,2022-06-30 13:11,40842
VNP02DNB.A2017303.mosaic.002.2022181125420.sgmcgscs_000501803195.scan_end_time.hdf,2022-06-30 13:11,40844
VNP02DNB.A2017303.mosaic.002.2022181125420.sgmcgscs_000501803195.scan_quality_flags.hdf,2022-06-30 13:11,40849
VNP02DNB.A2017303.mosaic.002.2022181125420.sgmcgscs_000501803195.scan_start_time.hdf,2022-06-30 13:11,40846
